Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,SuccessAverage,SuccessStd,SuccessMedian,SuccessMin,SuccessMax,InsertDepthAverage,InsertDepthStd,InsertDepthMedian,InsertDepthMin,InsertDepthMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax
128,1226,0,326.5454070568085,2048,128,320,nan,nan,10.0,10.0,12.26,9.069310888926456,11.0,2,67,-23.095676952600478,24.482218259477687,-14.139962911605835,-163.95191544294357,2.396953672170639,12.26,9.069310888926456,11.0,2,67,-20.990035018264262,19.90218333070618,-13.68495760306131,-117.41458080080595,2.2672112175959342,0.59,0.49183330509431744,1.0,False,True,-0.010862722399120285,0.009219173389667752,-0.018085088987853534,-0.019398968295127994,0.010788584961555575,477.53795113563535,175.09441581272253,458.067626953125,119.38717651367188,1357.13720703125,12114.932222747802,6817.193808764578,9910.6494140625,3604.719482421875,54009.83203125,0.5266500127501785,0.11617947264452218,0.5340538322925568,0.24476686120033264,0.8056416511535645,2.026628303155303,0.2690989476973912,2.0422277450561523,1.39957857131958,2.671658992767334
141,1538,1,664.7662837505341,4096,269,640,6.055214627849709,0.946127285601517,10.0,10.0,15.38,11.759914965678961,14.0,3,102,-29.694247817918658,29.972537529361794,-28.932363748550415,-251.89447742700577,1.8966660499572754,15.38,11.759914965678961,14.0,3,102,-26.429935209606757,21.20918452044021,-26.895203034009263,-156.7926009633161,1.8137639214515682,0.44,0.4963869458396343,0.0,False,True,-0.008518325468914855,0.009134494415719261,-0.006303545421319778,-0.019505500060984643,0.004801959410770745,337.5128327131271,115.47659022410076,325.8095245361328,99.20085144042969,901.5474243164062,10075.52707824707,3476.258108969475,9541.30517578125,3901.79296875,23564.375,0.647119240090251,0.06523362704519212,0.6447887122631073,0.4670538008213043,0.8933402299880981,2.236707044020295,0.173374149856021,2.2282114028930664,1.7670775651931763,2.884342670440674
134,1458,2,978.7574136257172,6144,403,960,6.522477245819381,1.0191370696592783,10.0,10.0,14.58,11.517100329510027,13.0,4,110,-28.65184420913458,25.394683879688756,-29.534280002117157,-217.75012630224228,0.33960723876953125,14.58,11.517100329510027,13.0,4,110,-25.78415102650274,18.463085978500214,-27.519725090012834,-135.77268331258912,0.2398515968484869,0.43,0.4950757517794625,0.0,False,True,-0.007759259660860643,0.009498891941067511,-0.0007595364125296128,-0.020610589262509915,0.00889241821685749,105.35005710124969,27.14240176610271,101.62139511108398,44.234622955322266,205.42996215820312,6629.055738067627,2614.4253859607693,6085.14453125,2419.13525390625,25256.474609375,0.6595995699986815,0.07380643570193242,0.6531912088394165,0.42776721715927124,0.8798649907112122,2.288850735872984,0.20072734549363264,2.280734896659851,1.7182492017745972,2.8827965259552
145,1323,3,1327.0686252117157,8192,548,1280,5.87979924813401,0.918718632520939,10.0,10.0,13.23,9.58942646877278,12.0,3,82,-23.65372440636158,19.406060668338263,-26.967504262924194,-112.45275461673737,2.3523361682891846,13.23,9.58942646877278,12.0,3,82,-21.740869223894318,16.794947828661595,-25.247405185788576,-93.38807702607069,2.266166242408752,0.53,0.4990991885387111,1.0,False,True,-0.010004126367439392,0.008983950989661357,-0.01805196773564096,-0.019537114106227577,0.0017658885651661294,356.8102154493332,192.07948776569802,305.74993896484375,75.03670501708984,1302.5546875,12013.809127044678,8599.782746506186,9449.82177734375,3237.731201171875,66364.125,0.6624471917748451,0.0779815969262449,0.6629810929298401,0.46419888734817505,0.896608293056488,2.3557531218975782,0.20777918945731294,2.357174515724182,1.8522090911865234,3.0906739234924316
134,1321,4,1660.1032376289368,10240,682,1600,6.149510962645212,0.9608610879133143,10.0,10.0,13.21,7.044565281122746,13.0,3,37,-23.29718677073717,17.21197871859663,-25.587586730718613,-70.83945786952972,2.8258161544799805,13.21,7.044565281122746,13.0,3,37,-21.490909538369646,15.271848905779013,-23.88149259775807,-59.37361429939553,2.7358768938541407,0.52,0.4995998398718718,1.0,False,True,-0.009507569649789932,0.009229672732397519,-0.018073945100069114,-0.01896861204869582,0.004300635108030276,289.0597034454346,139.9661319649915,264.08984375,69.74874114990234,883.16943359375,13479.267987823487,11501.914360404262,10727.2802734375,2699.811279296875,119204.640625,0.6558832175098359,0.06884978275105605,0.6546922624111176,0.4852944314479828,0.8822784423828125,2.2686183765530585,0.17251572405447238,2.259406566619873,1.8694968223571777,2.885608673095703
141,1423,5,1963.5550224781036,12288,823,1920,6.749012865480342,1.0545332602313036,10.0,10.0,14.23,15.402503043336822,12.0,4,153,-27.671820297837257,40.48346655803652,-26.11212980747223,-394.40762919187546,2.0216720700263977,14.23,15.402503043336822,12.0,4,153,-24.05334535813478,23.587490995715402,-24.210019675874022,-206.56408817279166,1.8564522014828575,0.54,0.49839743177508444,1.0,False,True,-0.00974402940780248,0.009294705842103932,-0.01807361979542997,-0.01859221517397086,0.0032962132037935576,225.7407685279846,105.18550208542666,200.6166534423828,73.98783874511719,662.52099609375,9676.963555145263,5079.310316111413,8494.29443359375,3422.447265625,37555.796875,0.6186546037904919,0.0689140362695188,0.6197858452796936,0.429115355014801,0.7917746305465698,2.200013517588377,0.17551798323403162,2.1986583471298218,1.7517317533493042,2.6446444988250732
124,1538,6,2307.2683651447296,14336,947,2240,5.958453588420609,0.9310083731907202,10.0,10.0,15.38,13.054332614117046,13.0,3,95,-28.757191313505174,27.20293996532073,-27.683270901441574,-168.30316853523254,2.0991039276123047,15.38,13.054332614117046,13.0,3,95,-25.57851778800196,21.171187592605985,-25.852009190621196,-110.93902495287493,2.0168799726009365,0.5,0.5,0.5,False,True,-0.0092631148491576,0.009803150437698666,-0.017760407261931108,-0.02061032333334742,0.018725639643704634,723.3402590274811,279.93957884562957,677.3951721191406,172.4877166748047,1688.6182861328125,14173.111308288575,7643.412525504484,12068.1640625,4869.53173828125,60014.734375,0.6130310984328389,0.07084866046744953,0.6152704060077667,0.4203428030014038,0.7853273153305054,2.15813428722322,0.17199891768776376,2.1541433334350586,1.727649450302124,2.592290163040161
159,1326,7,2609.1122884750366,16384,1106,2560,6.784963491740991,1.06015054558453,10.0,10.0,13.26,10.42556473290536,12.0,3,92,-26.562200397253036,26.301968717626988,-29.054047286510468,-212.51406705379486,2.3666338324546814,13.26,10.42556473290536,12.0,3,92,-24.014454412402337,20.43386182952482,-26.951175433048036,-145.49011371822164,2.281528842043876,0.45,0.49749371855331,0.0,False,True,-0.007936875569639611,0.010136782592153618,-0.0020190685568721167,-0.019992252019076423,0.03377505565063732,174.8522270321846,79.96223286531503,159.9374542236328,56.06943893432617,410.3591003417969,14842.359753417968,8954.408062870172,12232.77783203125,3538.912353515625,58481.18359375,0.536134555656463,0.06728098235102686,0.5309636294841766,0.3685377836227417,0.7512901425361633,2.0240855406969787,0.17125676369196632,2.013207197189331,1.6584516763687134,2.5229203701019287
164,1101,8,2980.967504262924,18432,1270,2880,5.507519897658806,0.8605499840091885,10.0,10.0,11.01,5.534428606459749,11.5,3,40,-21.89315426364541,18.34272675827714,-20.182031512260437,-105.22238582372665,0.8604363799095154,11.01,5.534428606459749,11.5,3,40,-20.42583022399044,16.405955111514157,-19.206229953679784,-85.95065547058493,0.7565526606609811,0.54,0.49839743177508444,1.0,False,True,-0.009879856525149116,0.009261110108275579,-0.018085642734414306,-0.02046732867454383,0.005835619003588199,160.25292959213257,53.53070431257284,152.06208038330078,67.34403991699219,345.0231628417969,10640.605661773681,4728.822483988154,9767.51953125,3776.7978515625,34548.5625,0.5798925333656371,0.06868130374876,0.5783711671829224,0.324575275182724,0.8108702301979065,2.076198260113597,0.17081537591289178,2.068840980529785,1.5136404037475586,2.635746955871582
159,1267,9,3277.3570940494537,20480,1429,3200,6.909824334501908,1.0796600522659232,10.0,10.0,12.67,8.474733034143316,12.0,3,62,-24.733438045978545,22.674041779031988,-26.900690615177155,-136.30579328536987,0.41825103759765625,12.67,8.474733034143316,12.0,3,62,-22.586229574508174,18.752332977581492,-24.929987982973934,-106.83893476762168,0.3186032533240315,0.5,0.5,0.5,False,True,-0.008916942711049614,0.009514327124935006,-0.013089520289669074,-0.019729715407561577,0.006873085474341817,119.34763016700745,36.996524379985644,116.28022384643555,42.15690994262695,272.26678466796875,7520.007437896728,2987.0324540808406,6894.004638671875,2725.080810546875,20903.451171875,0.6346199672669173,0.0714289020016227,0.63990917801857,0.46046578884124756,0.8686132431030273,2.2125702798366547,0.17150663264344357,2.2295488119125366,1.7889678478240967,2.735576629638672
